,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,object,concept_num,set,model_answer
6938,small,True,56,21,0,0,23,0.15051065239481431,"""λx.apply1(small,x.o)""
",large yellow triangle,hg20,21,False
6939,small,True,57,21,1,23,0,0.9884454368911975,"""λx.apply1(small,x.o)""
",small yellow rectangle,hg20,21,True
6940,small,True,58,21,0,2,21,0.020475709627817196,"""λx.apply1(small,x.o)""
",large yellow rectangle,hg20,21,False
6941,small,True,59,22,0,0,23,0.001415755567791166,"""λx.apply1(small,x.o)""
",medium yellow circle,hg20,22,False
6942,small,True,60,22,1,23,0,0.9961677623074365,"""λx.apply1(small,x.o)""
",small yellow rectangle,hg20,22,True
6943,small,True,61,22,0,0,23,0.0023067034061341474,"""λx.apply1(small,x.o)""
",large green circle,hg20,22,False
6944,small,True,62,23,1,23,0,0.9968507116071805,"""λx.apply1(small,x.o)""
",small yellow rectangle,hg20,23,True
6945,small,True,63,23,1,23,0,0.984015968062522,"""λx.apply1(small,x.o)""
",small green circle,hg20,23,True
6946,small,True,64,23,0,0,23,0.00411566803165897,"""λx.apply1(small,x.o)""
",medium green rectangle,hg20,23,False
6947,small,True,65,24,0,2,21,0.023636077980768277,"""λx.apply1(small,x.o)""
",medium blue rectangle,hg20,24,False
6948,small,True,66,24,0,1,22,0.002197238767962517,"""λx.apply1(small,x.o)""
",large yellow circle,hg20,24,False
6949,small,True,67,24,0,0,23,0.01550339081131824,"""λx.apply1(small,x.o)""
",large blue circle,hg20,24,False
6950,small,True,68,25,0,1,22,0.0017265733081330836,"""λx.apply1(small,x.o)""
",medium green circle,hg20,25,False
6951,small,True,69,25,1,23,0,0.9927898438838838,"""λx.apply1(small,x.o)""
",small yellow circle,hg20,25,True
6952,small,True,70,25,1,23,0,0.9950969695023559,"""λx.apply1(small,x.o)""
",small blue triangle,hg20,25,True
6953,small,True,71,25,0,0,23,0.0024772077774741774,"""λx.apply1(small,x.o)""
",large blue rectangle,hg20,25,False
6954,small,True,72,25,0,0,23,0.0026161386281273735,"""λx.apply1(small,x.o)""
",large green rectangle,hg20,25,False
3675,large or small,True,0,1,0,12,16,0.38276725957643976,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium yellow rectangle,hg21,1,False
3676,large or small,True,1,1,1,21,7,0.4713868898556939,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue rectangle,hg21,1,False
3677,large or small,True,2,2,0,11,17,0.4775852213728058,"""λx.apply1(large,x.o)""
",medium blue rectangle,hg21,2,False
3678,large or small,True,3,2,1,20,8,0.5119957105291633,"""λx.apply1(large,x.o)""
",large green rectangle,hg21,2,True
3679,large or small,True,4,3,1,1,27,0.38741358449533436,"""λx.apply1(large,x.o)""
",small blue triangle,hg21,3,False
3680,large or small,True,5,3,0,6,22,0.2574899234448367,"""λx.apply1(large,x.o)""
",medium blue rectangle,hg21,3,False
3681,large or small,True,6,3,1,1,27,0.34120169260347666,"""λx.apply1(large,x.o)""
",small yellow triangle,hg21,3,False
3682,large or small,True,7,3,1,26,2,0.7530686063736312,"""λx.apply1(large,x.o)""
",large green rectangle,hg21,3,True
3683,large or small,True,8,3,1,28,0,0.6427295314982757,"""λx.apply1(large,x.o)""
",large blue rectangle,hg21,3,True
3684,large or small,True,9,4,1,16,12,0.8589526436511505,"""λx.apply7(not,apply1(medium,x.o))""
",large green triangle,hg21,4,True
3685,large or small,True,10,4,1,11,17,0.7025462899154036,"""λx.apply7(not,apply1(medium,x.o))""
",small blue circle,hg21,4,True
3686,large or small,True,11,4,1,23,5,0.8298252941461897,"""λx.apply7(not,apply1(medium,x.o))""
",small green triangle,hg21,4,True
3687,large or small,True,12,5,1,18,10,0.8773293595224914,"""λx.apply7(not,apply1(medium,x.o))""
",small green rectangle,hg21,5,True
3688,large or small,True,13,5,1,20,8,0.78867283546424,"""λx.apply7(not,apply1(medium,x.o))""
",large blue circle,hg21,5,True
3689,large or small,True,14,5,1,22,6,0.7651504776839602,"""λx.apply7(not,apply1(medium,x.o))""
",large yellow rectangle,hg21,5,True
3690,large or small,True,15,6,1,26,2,0.9328900532663056,"""λx.apply7(not,apply1(medium,x.o))""
",small blue circle,hg21,6,True
3691,large or small,True,16,6,0,11,17,0.48526887078094205,"""λx.apply7(not,apply1(medium,x.o))""
",medium yellow triangle,hg21,6,False
3692,large or small,True,17,6,1,27,1,0.9088464743692839,"""λx.apply7(not,apply1(medium,x.o))""
",large blue triangle,hg21,6,True
3693,large or small,True,18,7,1,25,3,0.9224631425908001,"""λx.apply7(not,apply1(medium,x.o))""
",small blue triangle,hg21,7,True
3694,large or small,True,19,8,0,5,23,0.4652950220392995,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue rectangle,hg21,8,False
3695,large or small,True,20,9,1,24,4,0.8883698674852667,"""λx.apply7(not,apply1(medium,x.o))""
",large green rectangle,hg21,9,True
3696,large or small,True,21,9,1,25,3,0.9185978515753277,"""λx.apply7(not,apply1(medium,x.o))""
",small blue triangle,hg21,9,True
3697,large or small,True,22,9,0,5,23,0.3175350195260762,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue circle,hg21,9,False
3698,large or small,True,23,10,1,20,8,0.8463470693650379,"""λx.apply7(not,apply1(medium,x.o))""
",small yellow circle,hg21,10,True
3699,large or small,True,24,10,1,24,4,0.9179138485302474,"""λx.apply7(not,apply1(medium,x.o))""
",large blue triangle,hg21,10,True
3700,large or small,True,25,10,1,25,3,0.8946877744806443,"""λx.apply7(not,apply1(medium,x.o))""
",large blue rectangle,hg21,10,True
3701,large or small,True,26,10,1,25,3,0.895944723864659,"""λx.apply7(not,apply1(medium,x.o))""
",small blue circle,hg21,10,True
3702,large or small,True,27,10,1,24,4,0.9022513866624422,"""λx.apply7(not,apply1(medium,x.o))""
",large yellow triangle,hg21,10,True
3703,large or small,True,28,11,0,4,23,0.24995419343258618,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue triangle,hg21,11,False
3704,large or small,True,29,11,1,23,4,0.953486716251291,"""λx.apply7(not,apply1(medium,x.o))""
",large blue circle,hg21,11,True
3705,large or small,True,30,11,1,24,3,0.9620156164422724,"""λx.apply7(not,apply1(medium,x.o))""
",small yellow triangle,hg21,11,True
3706,large or small,True,31,11,1,26,1,0.9919635259130928,"""λx.apply7(not,apply1(medium,x.o))""
",large blue triangle,hg21,11,True
3707,large or small,True,32,12,1,23,3,0.9593390864104094,"""λx.apply7(not,apply1(medium,x.o))""
",large green triangle,hg21,12,True
3708,large or small,True,33,12,1,22,4,0.9880132591353004,"""λx.apply7(not,apply1(medium,x.o))""
",small blue circle,hg21,12,True
3709,large or small,True,34,12,1,20,6,0.9503353799368597,"""λx.apply7(not,apply1(medium,x.o))""
",small green triangle,hg21,12,True
3710,large or small,True,35,12,1,26,0,0.9881869085824064,"""λx.apply7(not,apply1(medium,x.o))""
",large yellow rectangle,hg21,12,True
3711,large or small,True,36,12,0,9,17,0.09417886682274457,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue triangle,hg21,12,False
3712,large or small,True,37,13,1,26,0,0.9942700924127621,"""λx.apply7(not,apply1(medium,x.o))""
",large blue triangle,hg21,13,True
3713,large or small,True,38,13,1,21,5,0.9899826993976149,"""λx.apply7(not,apply1(medium,x.o))""
",large yellow circle,hg21,13,True
3714,large or small,True,39,13,1,24,2,0.9944688361462113,"""λx.apply7(not,apply1(medium,x.o))""
",small blue circle,hg21,13,True
3715,large or small,True,40,13,1,25,1,0.9965635116433305,"""λx.apply7(not,apply1(medium,x.o))""
",large yellow rectangle,hg21,13,True
3716,large or small,True,41,14,0,10,16,0.11158818640024037,"""λx.apply7(not,apply1(medium,x.o))""
",medium yellow circle,hg21,14,False
3717,large or small,True,42,14,1,24,2,0.9702902401813844,"""λx.apply7(not,apply1(medium,x.o))""
",small green rectangle,hg21,14,True
3718,large or small,True,43,14,1,23,3,0.9885653669878138,"""λx.apply7(not,apply1(medium,x.o))""
",small blue circle,hg21,14,True
3719,large or small,True,44,15,1,24,2,0.9957218483929182,"""λx.apply7(not,apply1(medium,x.o))""
",small blue circle,hg21,15,True
3720,large or small,True,45,15,1,22,4,0.9944664514824808,"""λx.apply7(not,apply1(medium,x.o))""
",small blue rectangle,hg21,15,True
3721,large or small,True,46,15,1,24,2,0.9932129577774731,"""λx.apply7(not,apply1(medium,x.o))""
",large blue rectangle,hg21,15,True
3722,large or small,True,47,15,0,3,23,0.06546398584725921,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue triangle,hg21,15,False
3723,large or small,True,48,15,1,25,1,0.9930837622603121,"""λx.apply7(not,apply1(medium,x.o))""
",large blue triangle,hg21,15,True
3724,large or small,True,49,16,0,6,19,0.033916192161882464,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue circle,hg21,16,False
3725,large or small,True,50,16,1,24,1,0.9925011925815852,"""λx.apply7(not,apply1(medium,x.o))""
",small yellow rectangle,hg21,16,True
3726,large or small,True,51,17,1,24,1,0.9967714113992088,"""λx.apply7(not,apply1(medium,x.o))""
",large yellow triangle,hg21,17,True
3727,large or small,True,52,17,1,24,1,0.9976900293256676,"""λx.apply7(not,apply1(medium,x.o))""
",large blue rectangle,hg21,17,True
3728,large or small,True,53,17,0,3,22,0.09258057253498464,"""λx.apply7(not,apply1(medium,x.o))""
",medium green triangle,hg21,17,False
3729,large or small,True,54,17,1,24,1,0.9922601137486708,"""λx.apply7(not,apply1(medium,x.o))""
",large blue circle,hg21,17,True
3730,large or small,True,55,18,0,5,20,0.030813335204129544,"""λx.apply7(not,apply1(medium,x.o))""
",medium green triangle,hg21,18,False
3731,large or small,True,56,18,1,25,0,0.9600508951318716,"""λx.apply7(not,apply1(medium,x.o))""
",large green rectangle,hg21,18,True
3732,large or small,True,57,19,1,23,2,0.983905670793547,"""λx.apply7(not,apply1(medium,x.o))""
",small green triangle,hg21,19,True
3733,large or small,True,58,19,1,25,0,0.9989343407652314,"""λx.apply7(not,apply1(medium,x.o))""
",large blue rectangle,hg21,19,True
3734,large or small,True,59,19,0,3,22,0.02380129290440891,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue circle,hg21,19,False
3735,large or small,True,60,19,1,23,2,0.99478616038175,"""λx.apply7(not,apply1(medium,x.o))""
",small blue rectangle,hg21,19,True
3736,large or small,True,61,19,1,24,1,0.9886912632773601,"""λx.apply7(not,apply1(medium,x.o))""
",small yellow triangle,hg21,19,True
3737,large or small,True,62,20,1,24,1,0.998754538287244,"""λx.apply7(not,apply1(medium,x.o))""
",small yellow triangle,hg21,20,True
3738,large or small,True,63,20,0,5,20,0.01442953675143599,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue rectangle,hg21,20,False
3739,large or small,True,64,20,1,22,3,0.9984974404172817,"""λx.apply7(not,apply1(medium,x.o))""
",small yellow rectangle,hg21,20,True
3740,large or small,True,65,20,1,23,2,0.9918356149513556,"""λx.apply7(not,apply1(medium,x.o))""
",large green circle,hg21,20,True
3741,large or small,True,66,21,0,3,22,0.00633958480864294,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue rectangle,hg21,21,False
3742,large or small,True,67,21,1,24,1,0.9994333916326923,"""λx.apply7(not,apply1(medium,x.o))""
",small blue triangle,hg21,21,True
3743,large or small,True,68,21,1,22,3,0.9971318019070168,"""λx.apply7(not,apply1(medium,x.o))""
",small green circle,hg21,21,True
3744,large or small,True,69,21,1,25,0,0.9970782538367757,"""λx.apply7(not,apply1(medium,x.o))""
",large green circle,hg21,21,True
3745,large or small,True,70,21,0,1,24,0.024999725473321632,"""λx.apply7(not,apply1(medium,x.o))""
",medium green circle,hg21,21,False
3746,large or small,True,71,22,1,24,0,0.9995694697113322,"""λx.apply7(not,apply1(medium,x.o))""
",small blue rectangle,hg21,22,True
3747,large or small,True,72,22,1,24,0,0.9994917301675059,"""λx.apply7(not,apply1(medium,x.o))""
",large green rectangle,hg21,22,True
3748,large or small,True,73,23,0,3,21,0.0057198003512439755,"""λx.apply7(not,apply1(medium,x.o))""
",medium blue circle,hg21,23,False
3749,large or small,True,74,24,1,21,3,0.9969209931118712,"""λx.apply7(not,apply1(medium,x.o))""
",large yellow circle,hg21,24,True
3750,large or small,True,75,24,1,21,3,0.9983951453664304,"""λx.apply7(not,apply1(medium,x.o))""
",large blue rectangle,hg21,24,True
3751,large or small,True,76,24,0,4,20,0.021541932640502637,"""λx.apply7(not,apply1(medium,x.o))""
",medium green triangle,hg21,24,False
3752,large or small,True,77,24,1,17,7,0.9975043368052638,"""λx.apply7(not,apply1(medium,x.o))""
",small yellow circle,hg21,24,True
3753,large or small,True,78,25,1,24,0,0.9861797093308269,"""λx.apply7(not,apply1(medium,x.o))""
",large blue circle,hg21,25,True
5304,large or medium,True,0,1,1,14,9,0.47496146196067457,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue circle,hg22,1,False
5305,large or medium,True,1,2,1,15,8,0.481918831687949,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium yellow circle,hg22,2,False
5306,large or medium,True,2,2,0,13,10,0.5010449196348645,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green circle,hg22,2,True
5307,large or medium,True,3,3,1,22,1,0.6403523862242082,"""λx.apply7(not,apply1(green,x.o))""
",large yellow circle,hg22,3,True
5308,large or medium,True,4,3,1,3,20,0.3979794411927742,"""λx.apply7(not,apply1(green,x.o))""
",medium green triangle,hg22,3,False
5309,large or medium,True,5,4,1,22,1,0.7276791541826242,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green circle,hg22,4,True
5310,large or medium,True,6,4,1,9,14,0.6656299207897973,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium green rectangle,hg22,4,True
5311,large or medium,True,7,4,1,20,3,0.8308403577066201,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow circle,hg22,4,True
5312,large or medium,True,8,4,1,18,5,0.6982345192584489,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow triangle,hg22,4,True
5313,large or medium,True,9,5,1,17,6,0.6834152505854263,"""λx.apply1(apply2(same_color,x.o),x.o)""
",medium blue triangle,hg22,5,True
5314,large or medium,True,10,6,1,19,4,0.8943566278454682,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large yellow triangle,hg22,6,True
5315,large or medium,True,11,6,1,20,3,0.86856967713004,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green rectangle,hg22,6,True
5316,large or medium,True,12,6,1,19,4,0.8945820088814571,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green triangle,hg22,6,True
5317,large or medium,True,13,6,0,6,17,0.7046078685849579,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small blue rectangle,hg22,6,True
5318,large or medium,True,14,6,0,9,14,0.6614643766861263,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green circle,hg22,6,True
5319,large or medium,True,15,7,1,21,1,0.9557906775138463,"""λx.apply7(not,apply1(small,x.o))""
",large yellow triangle,hg22,7,True
5320,large or medium,True,16,8,1,13,9,0.7457896901471486,"""λx.apply7(not,apply1(small,x.o))""
",medium blue circle,hg22,8,True
5321,large or medium,True,17,8,1,10,12,0.7749098853315672,"""λx.apply7(not,apply1(small,x.o))""
",medium green rectangle,hg22,8,True
5322,large or medium,True,18,8,1,19,3,0.8432074975452224,"""λx.apply7(not,apply1(small,x.o))""
",large blue rectangle,hg22,8,True
5323,large or medium,True,19,8,1,17,5,0.7846118642223701,"""λx.apply7(not,apply1(small,x.o))""
",medium green triangle,hg22,8,True
5324,large or medium,True,20,9,1,20,2,0.9636535102686139,"""λx.apply7(not,apply1(small,x.o))""
",large yellow triangle,hg22,9,True
5325,large or medium,True,21,9,0,6,16,0.5048925398540405,"""λx.apply7(not,apply1(small,x.o))""
",small yellow triangle,hg22,9,True
5326,large or medium,True,22,10,1,19,3,0.9543996670736306,"""λx.apply7(not,apply1(small,x.o))""
",large blue rectangle,hg22,10,True
5327,large or medium,True,23,10,1,17,5,0.9291510986849971,"""λx.apply7(not,apply1(small,x.o))""
",medium blue rectangle,hg22,10,True
5328,large or medium,True,24,10,1,19,3,0.9365751020906146,"""λx.apply7(not,apply1(small,x.o))""
",medium blue circle,hg22,10,True
5329,large or medium,True,25,10,0,4,18,0.30274133655154856,"""λx.apply7(not,apply1(small,x.o))""
",small green circle,hg22,10,False
5330,large or medium,True,26,10,0,4,18,0.27283488180808035,"""λx.apply7(not,apply1(small,x.o))""
",small yellow rectangle,hg22,10,False
5331,large or medium,True,27,11,1,21,1,0.9720426990630813,"""λx.apply7(not,apply1(small,x.o))""
",large green circle,hg22,11,True
5332,large or medium,True,28,11,1,21,1,0.9450551710708623,"""λx.apply7(not,apply1(small,x.o))""
",medium green triangle,hg22,11,True
5333,large or medium,True,29,11,0,2,20,0.1944938431186074,"""λx.apply7(not,apply1(small,x.o))""
",small blue rectangle,hg22,11,False
5334,large or medium,True,30,11,1,21,1,0.9811498806454892,"""λx.apply7(not,apply1(small,x.o))""
",large yellow triangle,hg22,11,True
5335,large or medium,True,31,12,1,21,1,0.9713473325758741,"""λx.apply7(not,apply1(small,x.o))""
",medium blue triangle,hg22,12,True
5336,large or medium,True,32,12,1,20,2,0.9885719359016321,"""λx.apply7(not,apply1(small,x.o))""
",large green rectangle,hg22,12,True
5337,large or medium,True,33,13,1,18,4,0.9800428795201697,"""λx.apply7(not,apply1(small,x.o))""
",medium green triangle,hg22,13,True
5338,large or medium,True,34,13,0,4,18,0.1845359651427998,"""λx.apply7(not,apply1(small,x.o))""
",small blue circle,hg22,13,False
5339,large or medium,True,35,13,1,20,2,0.995685499040178,"""λx.apply7(not,apply1(small,x.o))""
",large green triangle,hg22,13,True
5340,large or medium,True,36,14,1,22,0,0.9858535386628091,"""λx.apply7(not,apply1(small,x.o))""
",medium blue triangle,hg22,14,True
5341,large or medium,True,37,14,0,3,19,0.11415850094113011,"""λx.apply7(not,apply1(small,x.o))""
",small blue rectangle,hg22,14,False
5342,large or medium,True,38,15,1,21,1,0.941677226097454,"""λx.apply7(not,apply1(small,x.o))""
",large blue circle,hg22,15,True
5343,large or medium,True,39,16,1,20,2,0.9787136273763508,"""λx.apply7(not,apply1(small,x.o))""
",medium green triangle,hg22,16,True
5344,large or medium,True,40,16,0,5,17,0.11376169461175323,"""λx.apply7(not,apply1(small,x.o))""
",small green circle,hg22,16,False
5345,large or medium,True,41,16,0,5,17,0.11981194312488697,"""λx.apply7(not,apply1(small,x.o))""
",small yellow triangle,hg22,16,False
5346,large or medium,True,42,16,1,22,0,0.9885725256832529,"""λx.apply7(not,apply1(small,x.o))""
",large yellow triangle,hg22,16,True
5347,large or medium,True,43,16,0,2,20,0.14541674218355638,"""λx.apply7(not,apply1(small,x.o))""
",small blue triangle,hg22,16,False
5348,large or medium,True,44,17,0,1,21,0.009408918127178367,"""λx.apply7(not,apply1(small,x.o))""
",small green triangle,hg22,17,False
5349,large or medium,True,45,17,1,22,0,0.9948722539681967,"""λx.apply7(not,apply1(small,x.o))""
",large blue rectangle,hg22,17,True
5350,large or medium,True,46,17,0,2,20,0.007192755002506601,"""λx.apply7(not,apply1(small,x.o))""
",small yellow triangle,hg22,17,False
5351,large or medium,True,47,17,1,20,2,0.9972013244159825,"""λx.apply7(not,apply1(small,x.o))""
",large green triangle,hg22,17,True
5352,large or medium,True,48,18,1,20,2,0.9874842923034066,"""λx.apply7(not,apply1(small,x.o))""
",medium blue triangle,hg22,18,True
5353,large or medium,True,49,18,0,4,18,0.00423597857616187,"""λx.apply7(not,apply1(small,x.o))""
",small green triangle,hg22,18,False
5354,large or medium,True,50,19,0,5,17,0.019672137491056674,"""λx.apply7(not,apply1(small,x.o))""
",small blue circle,hg22,19,False
5355,large or medium,True,51,19,1,20,2,0.9843845337288712,"""λx.apply7(not,apply1(small,x.o))""
",medium yellow circle,hg22,19,True
5356,large or medium,True,52,19,1,21,1,0.9906996116881146,"""λx.apply7(not,apply1(small,x.o))""
",medium blue triangle,hg22,19,True
5357,large or medium,True,53,19,1,18,4,0.9905545436831744,"""λx.apply7(not,apply1(small,x.o))""
",medium blue rectangle,hg22,19,True
5358,large or medium,True,54,19,1,18,4,0.9971660019579076,"""λx.apply7(not,apply1(small,x.o))""
",large green circle,hg22,19,True
5359,large or medium,True,55,20,1,20,2,0.9982438513462739,"""λx.apply7(not,apply1(small,x.o))""
",medium blue rectangle,hg22,20,True
5360,large or medium,True,56,20,1,21,1,0.9977845270188936,"""λx.apply7(not,apply1(small,x.o))""
",medium green triangle,hg22,20,True
5361,large or medium,True,57,20,0,3,19,0.03178405076937452,"""λx.apply7(not,apply1(small,x.o))""
",small green rectangle,hg22,20,False
5362,large or medium,True,58,21,1,21,1,0.9562323340037437,"""λx.apply7(not,apply1(small,x.o))""
",large blue rectangle,hg22,21,True
5363,large or medium,True,59,21,1,18,4,0.9560201854059187,"""λx.apply7(not,apply1(small,x.o))""
",large green rectangle,hg22,21,True
5364,large or medium,True,60,22,0,2,20,0.01435700269780682,"""λx.apply7(not,apply1(small,x.o))""
",small yellow triangle,hg22,22,False
5365,large or medium,True,61,22,1,19,3,0.9991965279397164,"""λx.apply7(not,apply1(small,x.o))""
",large blue rectangle,hg22,22,True
5366,large or medium,True,62,22,0,3,19,0.010862497044740849,"""λx.apply7(not,apply1(small,x.o))""
",small green triangle,hg22,22,False
5367,large or medium,True,63,22,1,20,2,0.9933717509073858,"""λx.apply7(not,apply1(small,x.o))""
",medium yellow triangle,hg22,22,True
5368,large or medium,True,64,22,1,20,2,0.9986760490239703,"""λx.apply7(not,apply1(small,x.o))""
",large green triangle,hg22,22,True
5369,large or medium,True,65,23,0,6,16,0.013963236148583746,"""λx.apply7(not,apply1(small,x.o))""
",small blue circle,hg22,23,False
5370,large or medium,True,66,24,0,2,20,0.027838512917242042,"""λx.apply7(not,apply1(small,x.o))""
",small blue rectangle,hg22,24,False
5371,large or medium,True,67,24,1,20,2,0.998305960119751,"""λx.apply7(not,apply1(small,x.o))""
",large green triangle,hg22,24,True
5372,large or medium,True,68,25,1,22,0,0.9981845023440883,"""λx.apply7(not,apply1(small,x.o))""
",large yellow rectangle,hg22,25,True
5373,large or medium,True,69,25,1,19,3,0.9953780288713006,"""λx.apply7(not,apply1(small,x.o))""
",medium blue rectangle,hg22,25,True
5374,large or medium,True,70,25,1,19,3,0.995033373792694,"""λx.apply7(not,apply1(small,x.o))""
",medium green rectangle,hg22,25,True
5375,large or medium,True,71,25,0,2,20,0.0034902225582982283,"""λx.apply7(not,apply1(small,x.o))""
",small green circle,hg22,25,False
1718,medium or small,True,0,1,1,13,9,0.44690103878292575,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green circle,hg23,1,False
1719,medium or small,True,1,2,0,16,6,0.6458586491356755,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large green circle,hg23,2,True
1720,medium or small,True,2,2,1,16,6,0.5892623389077016,"""λx.apply1(apply2(same_color,x.o),x.o)""
",small green triangle,hg23,2,True
1721,medium or small,True,3,2,0,3,19,0.5011446701455498,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue rectangle,hg23,2,True
1722,medium or small,True,4,2,0,4,18,0.524999201494893,"""λx.apply1(apply2(same_color,x.o),x.o)""
",large blue triangle,hg23,2,True
1723,medium or small,True,5,3,0,2,20,0.23418115353263147,"""λx.apply7(not,apply1(large,x.o))""
",large yellow triangle,hg23,3,False
1724,medium or small,True,6,3,1,10,12,0.41803863978088884,"""λx.apply7(not,apply1(large,x.o))""
",medium yellow rectangle,hg23,3,False
1725,medium or small,True,7,3,0,2,20,0.2044477655377932,"""λx.apply7(not,apply1(large,x.o))""
",large yellow rectangle,hg23,3,False
1726,medium or small,True,8,4,0,1,21,0.16621406889964874,"""λx.apply7(not,apply1(large,x.o))""
",large green circle,hg23,4,False
1727,medium or small,True,9,4,1,18,4,0.5476068996127879,"""λx.apply7(not,apply1(large,x.o))""
",medium blue triangle,hg23,4,True
1728,medium or small,True,10,4,0,2,20,0.1338207845949455,"""λx.apply7(not,apply1(large,x.o))""
",large blue circle,hg23,4,False
1729,medium or small,True,11,4,1,19,3,0.6186292298873468,"""λx.apply7(not,apply1(large,x.o))""
",medium yellow circle,hg23,4,True
1730,medium or small,True,12,5,1,20,2,0.7655469137639557,"""λx.apply7(not,apply1(large,x.o))""
",small yellow rectangle,hg23,5,True
1731,medium or small,True,13,5,1,18,4,0.7709378754933596,"""λx.apply7(not,apply1(large,x.o))""
",small blue rectangle,hg23,5,True
1732,medium or small,True,14,5,0,1,21,0.06160261490151697,"""λx.apply7(not,apply1(large,x.o))""
",large green rectangle,hg23,5,False
1733,medium or small,True,15,5,0,1,21,0.03233261742764171,"""λx.apply7(not,apply1(large,x.o))""
",large green circle,hg23,5,False
1734,medium or small,True,16,5,1,16,6,0.8567102113323699,"""λx.apply7(not,apply1(large,x.o))""
",medium blue circle,hg23,5,True
1735,medium or small,True,17,6,0,3,19,0.05354557913915414,"""λx.apply7(not,apply1(large,x.o))""
",large green triangle,hg23,6,False
1736,medium or small,True,18,7,1,20,2,0.8634306398803346,"""λx.apply7(not,apply1(large,x.o))""
",small blue circle,hg23,7,True
1737,medium or small,True,19,7,0,1,21,0.040325524260651946,"""λx.apply7(not,apply1(large,x.o))""
",large yellow triangle,hg23,7,False
1738,medium or small,True,20,8,1,17,5,0.773314425814533,"""λx.apply7(not,apply1(large,x.o))""
",medium green rectangle,hg23,8,True
1739,medium or small,True,21,8,1,20,2,0.8494373931571317,"""λx.apply7(not,apply1(large,x.o))""
",medium blue circle,hg23,8,True
1740,medium or small,True,22,8,1,19,3,0.8186757652242704,"""λx.apply7(not,apply1(large,x.o))""
",medium blue triangle,hg23,8,True
1741,medium or small,True,23,9,1,21,1,0.9541660197938882,"""λx.apply7(not,apply1(large,x.o))""
",medium green circle,hg23,9,True
1742,medium or small,True,24,9,0,0,22,0.08739613912348432,"""λx.apply7(not,apply1(large,x.o))""
",large blue rectangle,hg23,9,False
1743,medium or small,True,25,10,1,19,3,0.9550614317554391,"""λx.apply7(not,apply1(large,x.o))""
",medium yellow circle,hg23,10,True
1744,medium or small,True,26,10,1,18,4,0.9439219426196814,"""λx.apply7(not,apply1(large,x.o))""
",medium yellow rectangle,hg23,10,True
1745,medium or small,True,27,10,1,19,3,0.9025544125181568,"""λx.apply7(not,apply1(large,x.o))""
",small yellow triangle,hg23,10,True
1746,medium or small,True,28,10,1,21,1,0.9071124422697494,"""λx.apply7(not,apply1(large,x.o))""
",small green triangle,hg23,10,True
1747,medium or small,True,29,11,0,1,21,0.037552304964947325,"""λx.apply7(not,apply1(large,x.o))""
",large yellow rectangle,hg23,11,False
1748,medium or small,True,30,11,0,2,20,0.03183759610033121,"""λx.apply7(not,apply1(large,x.o))""
",large blue circle,hg23,11,False
1749,medium or small,True,31,11,1,22,0,0.9826323835309267,"""λx.apply7(not,apply1(large,x.o))""
",small green rectangle,hg23,11,True
1750,medium or small,True,32,11,1,21,1,0.9887344244560836,"""λx.apply7(not,apply1(large,x.o))""
",medium blue triangle,hg23,11,True
1751,medium or small,True,33,12,1,22,0,0.989462634423603,"""λx.apply7(not,apply1(large,x.o))""
",small green circle,hg23,12,True
1752,medium or small,True,34,12,0,1,21,0.01608084650069941,"""λx.apply7(not,apply1(large,x.o))""
",large green triangle,hg23,12,False
1753,medium or small,True,35,13,1,20,2,0.9880972438096478,"""λx.apply7(not,apply1(large,x.o))""
",medium blue rectangle,hg23,13,True
1754,medium or small,True,36,13,1,22,0,0.9935507540290018,"""λx.apply7(not,apply1(large,x.o))""
",small blue circle,hg23,13,True
1755,medium or small,True,37,13,1,21,1,0.9858080614330902,"""λx.apply7(not,apply1(large,x.o))""
",medium yellow triangle,hg23,13,True
